,Unnamed: 0_x,search_term,geo_code,nyc_opening_engagement,event_engagement,static_engagement,static_engagement_min,static_engagement_max,static_hits_zero,in_town_engagement,state,full_state,region,division,relative_frequency,static_hits_100,metro_area_name,Unnamed: 0_y,theatre_near_me,shows_near_me
500,489,the book of mormon (tour: latter day),US-IL-609,39.0,17.80769230769231,11.4,8.0,76.0,1,47.0,IL,Illinois,Midwest,East North Central,74,0,St. Louis MO,34.0,50.0,50.0
501,491,the color purple (tour),US-IL-609,45.0,17.645161290322573,14.057142857142857,8.0,82.0,1,20.0,IL,Illinois,Midwest,East North Central,74,0,St. Louis MO,34.0,50.0,50.0
502,494,the drowsy chaperone (tour),US-IL-609,0.0,0.0,3.2,52.0,100.0,1,73.0,IL,Illinois,Midwest,East North Central,74,1,St. Louis MO,34.0,50.0,50.0
503,497,the king and i,US-IL-609,34.0,22.384615384615387,17.780487804878053,12.0,59.0,1,93.5,IL,Illinois,Midwest,East North Central,74,0,St. Louis MO,34.0,50.0,50.0
504,503,war horse (tour),US-IL-609,0.0,6.884615384615384,17.651162790697676,8.0,100.0,1,43.5,IL,Illinois,Midwest,East North Central,74,1,St. Louis MO,34.0,50.0,50.0
505,508,wicked (tour: emerald city),US-IL-609,0.0,18.69230769230769,23.67708333333333,6.0,100.0,1,51.0,IL,Illinois,Midwest,East North Central,74,1,St. Louis MO,34.0,50.0,50.0
506,510,wicked (tour: munchkinland),US-IL-609,11.0,24.66666666666667,23.643617021276608,11.0,100.0,0,61.0,IL,Illinois,Midwest,East North Central,74,1,St. Louis MO,34.0,50.0,50.0
507,514,young frankenstein (tour),US-IL-609,0.0,24.84615384615385,11.059829059829061,25.0,65.0,1,40.0,IL,Illinois,Midwest,East North Central,74,0,St. Louis MO,34.0,50.0,50.0
508,448,jersey boys (tour),US-IL-610,0.0,20.0,8.126506024096386,4.0,76.0,1,6.0,IL,Illinois,Midwest,East North Central,74,0,Rockford IL,11.0,15.0,100.0
509,449,jersey boys (tour),US-IL-648,0.0,0.0,15.127272727272727,4.0,100.0,1,6.0,IL,Illinois,Midwest,East North Central,74,1,Champaign & Springfield-Decatur IL,125.0,15.0,15.0
510,450,jersey boys (tour),US-IL-675,0.0,10.8,11.481927710843374,4.0,100.0,1,8.0,IL,Illinois,Midwest,East North Central,74,1,Peoria-Bloomington IL,124.0,15.0,15.0
511,453,kinky boots (tour),US-IL-675,40.0,10.26923076923077,6.043478260869565,37.0,82.0,1,40.0,IL,Illinois,Midwest,East North Central,74,0,Peoria-Bloomington IL,124.0,15.0,15.0
512,462,mary poppins (tour),US-IL-675,0.0,10.5,10.441176470588236,9.0,100.0,1,21.0,IL,Illinois,Midwest,East North Central,74,1,Peoria-Bloomington IL,124.0,15.0,15.0
513,488,the book of mormon (tour: jumamosi),US-IL-675,0.0,9.0,29.186440677966104,28.0,100.0,1,69.0,IL,Illinois,Midwest,East North Central,74,1,Peoria-Bloomington IL,124.0,15.0,15.0
514,511,wicked (tour: munchkinland),US-IL-675,45.0,45.66666666666666,26.37748344370861,3.0,100.0,1,40.0,IL,Illinois,Midwest,East North Central,74,1,Peoria-Bloomington IL,124.0,15.0,15.0
515,515,a bronx tale (tour),US-MA-506,0.0,25.80769230769231,13.426229508196721,36.0,91.0,1,69.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
516,518,a chorus line (tour),US-MA-506,37.0,21.923076923076927,13.758620689655173,22.0,66.0,1,63.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
517,519,aladdin (tour),US-MA-506,22.0,17.0,17.729857819905213,7.0,100.0,0,71.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
518,521,all shook up (tour),US-MA-506,52.0,12.846153846153848,5.8,33.0,95.0,1,83.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
519,522,an american in paris,US-MA-506,21.0,9.68,11.611940298507465,8.0,62.0,1,91.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
520,524,avenue q (tour),US-MA-506,39.0,18.53846153846154,18.30243902439024,8.0,85.0,1,81.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
521,526,cats (tour),US-MA-506,36.0,31.80769230769231,34.234939759036145,26.0,100.0,0,55.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
522,527,chitty chitty bang bang (tour),US-MA-506,0.0,11.076923076923077,7.136612021857923,14.0,100.0,1,40.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
523,530,come from away (tour),US-MA-506,13.0,3.84,7.2639999999999985,3.0,35.0,1,90.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
524,531,dear evan hansen (tour),US-MA-506,15.0,7.0,14.729508196721312,6.0,89.0,0,86.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
525,533,doubt (tour),US-MA-506,0.0,37.80769230769232,30.37349397590361,15.0,100.0,1,84.5,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
526,536,finding neverland,US-MA-506,19.0,12.72,6.9907407407407405,5.0,23.0,1,97.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
527,537,frost/nixon (tour),US-MA-506,39.0,4.6,8.126582278481013,26.0,100.0,1,26.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
528,538,fun home,US-MA-506,22.0,21.36,15.341880341880342,5.0,45.0,0,88.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
529,541,hair (tour),US-MA-506,75.0,78.48,85.93333333333334,66.0,99.0,0,91.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
530,542,hamilton (tour: angelica),US-MA-506,38.0,38.615384615384606,48.120805369127524,35.0,100.0,0,70.33333333333333,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
531,544,hamilton (tour: philip),US-MA-506,24.0,25.0,29.55,20.0,100.0,0,23.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
532,546,hedwig and the angry inch (tour),US-MA-506,41.0,20.84,9.080536912751676,7.0,87.0,1,82.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
533,547,"hello, dolly! (tour)",US-MA-506,27.0,16.76923076923077,11.289719626168225,5.0,31.0,1,96.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
534,549,if/then (tour),US-MA-506,21.0,19.56,11.971428571428573,12.0,83.0,1,92.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
535,550,in the heights (tour),US-MA-506,12.0,7.269230769230767,13.132530120481928,8.0,61.0,1,92.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
536,553,jersey boys (tour),US-MA-506,20.0,6.709677419354839,15.867088607594935,3.0,100.0,1,28.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
537,556,la cage aux folles (tour),US-MA-506,32.0,15.68,10.652777777777779,18.0,85.0,1,33.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
538,558,legally blonde (tour),US-MA-506,9.0,8.8,17.092307692307696,7.0,100.0,1,49.5,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
539,560,little women (tour),US-MA-506,35.0,12.076923076923075,17.972972972972972,18.0,72.0,1,66.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
540,561,looped (tour),US-MA-506,0.0,11.72,9.613333333333333,18.0,61.0,1,36.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
541,564,mary poppins (tour),US-MA-506,0.0,19.46153846153846,12.564593301435409,6.0,73.0,1,62.25,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
542,565,mean girls (tour),US-MA-506,35.0,21.48,23.987654320987648,12.0,100.0,0,73.5,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
543,568,miss saigon (tour),US-MA-506,8.0,8.26923076923077,9.058823529411764,5.0,60.0,1,87.33333333333331,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
544,569,movin' out (tour),US-MA-506,27.0,29.153846153846153,4.3090909090909095,10.0,31.0,1,18.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
545,570,newsies the musical (tour),US-MA-506,0.0,18.5,8.135483870967741,28.0,100.0,1,19.5,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
546,571,once (tour),US-MA-506,85.0,68.57692307692308,57.98342541436465,36.0,100.0,0,68.33333333333333,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
547,573,pippin (tour),US-MA-506,21.0,15.961538461538465,10.267175572519085,4.0,46.0,1,97.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
548,574,rock of ages (tour),US-MA-506,0.0,11.8,11.169230769230769,8.0,43.0,1,82.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
549,575,rodgers + hammerstein's cinderella (tour),US-MA-506,14.0,12.48,16.99173553719008,8.0,100.0,0,28.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
550,577,sister act (tour),US-MA-506,0.0,16.92,14.113924050632914,7.0,59.0,1,86.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
551,579,spring awakening (tour),US-MA-506,0.0,8.923076923076922,18.522522522522518,9.0,75.0,1,81.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
552,581,sweeney todd (tour),US-MA-506,64.0,17.076923076923073,12.516853932584267,16.0,56.0,1,79.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
553,582,the addams family (tour),US-MA-506,32.0,19.65384615384616,22.98780487804878,16.0,94.0,1,46.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
554,583,the book of mormon,US-MA-506,35.0,26.451612903225808,16.757377049180327,4.0,100.0,1,64.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
555,585,the book of mormon (tour: jumamosi),US-MA-506,18.0,21.29032258064516,14.636065573770493,4.0,100.0,1,39.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
556,587,the book of mormon (tour: latter day),US-MA-506,27.0,24.23076923076923,15.986111111111107,5.0,62.0,1,42.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
557,589,the color purple (tour),US-MA-506,76.0,41.2258064516129,25.23902439024389,15.0,93.0,1,66.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
558,591,the curious incident of the dog in the night-time,US-MA-506,0.0,10.576923076923077,9.973451327433626,26.0,100.0,1,27.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
559,592,the drowsy chaperone (tour),US-MA-506,0.0,17.44,11.455555555555556,48.0,88.0,1,39.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
560,593,the humans (tour),US-MA-506,32.0,36.8,37.93684210526316,16.0,74.0,0,80.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
561,595,the king and i,US-MA-506,17.0,29.69230769230769,30.855555555555554,12.0,72.0,1,87.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
562,596,the light in the piazza (tour),US-MA-506,55.0,18.12,6.113402061855672,24.0,68.0,1,35.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
563,597,the play that goes wrong (tour),US-MA-506,9.0,4.64,4.771428571428571,9.0,36.0,1,72.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
564,598,twelve angry men (tour),US-MA-506,0.0,3.8461538461538463,7.4021739130434785,47.0,93.0,1,46.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
565,600,waitress (tour),US-MA-506,37.0,20.69230769230769,21.646341463414632,10.0,52.0,0,96.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
566,601,war horse (tour),US-MA-506,4.0,4.730769230769232,10.859375,4.0,100.0,0,26.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
567,603,west side story (tour),US-MA-506,44.0,27.42307692307693,19.699029126213592,9.0,55.0,1,90.0,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
568,605,wicked (tour: emerald city),US-MA-506,37.0,40.53333333333333,45.033444816053496,16.0,100.0,0,99.0,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
569,607,wicked (tour: munchkinland),US-MA-506,30.0,28.66666666666667,47.74050632911394,29.0,100.0,0,71.5,MA,Massachusetts,Northeast,New England,75,1,Boston MA-Manchester NH,84.0,46.0,54.0
570,609,young frankenstein (tour),US-MA-506,53.0,29.30769230769231,17.728070175438596,19.0,85.0,1,38.5,MA,Massachusetts,Northeast,New England,75,0,Boston MA-Manchester NH,84.0,46.0,54.0
571,516,a bronx tale (tour),US-MA-521,0.0,9.26923076923077,5.448275862068965,54.0,75.0,1,57.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
572,520,aladdin (tour),US-MA-521,9.0,8.833333333333334,16.21875,7.0,100.0,0,36.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
573,523,anastasia (tour),US-MA-521,40.0,33.08,39.05714285714286,11.0,100.0,0,62.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
574,528,chitty chitty bang bang (tour),US-MA-521,82.0,7.0,3.656084656084656,31.0,93.0,1,29.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
575,529,come fly away (tour),US-MA-521,0.0,10.846153846153848,5.6818181818181825,39.0,96.0,1,41.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
576,532,dear evan hansen (tour),US-MA-521,17.0,11.0,29.63636363636364,9.0,100.0,0,17.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
577,534,doubt (tour),US-MA-521,0.0,23.884615384615394,10.141304347826088,23.0,55.0,1,22.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
578,535,fiddler on the roof (tour),US-MA-521,0.0,38.6,14.339285714285715,19.0,87.0,1,29.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
579,539,fun home,US-MA-521,67.0,29.28,19.191666666666666,22.0,100.0,1,77.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
580,540,grease (tour),US-MA-521,31.0,33.884615384615394,26.31481481481481,22.0,86.0,1,21.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
581,543,hamilton (tour: angelica),US-MA-521,20.0,24.80769230769231,30.746113989637305,16.0,85.0,0,94.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
582,545,hamilton (tour: philip),US-MA-521,20.0,19.0,23.03333333333333,14.0,100.0,0,16.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
583,548,"hello, dolly! (tour)",US-MA-521,47.0,18.115384615384613,11.117647058823529,20.0,100.0,1,68.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
584,551,in the heights (tour),US-MA-521,0.0,7.5769230769230775,10.274074074074074,23.0,100.0,1,70.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
585,554,jersey boys (tour),US-MA-521,0.0,5.516129032258066,11.712041884816756,3.0,100.0,1,17.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
586,559,legally blonde (tour),US-MA-521,37.0,9.64,17.416666666666668,28.0,100.0,1,40.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
587,562,love never dies (tour),US-MA-521,13.0,6.5,8.421052631578947,7.0,100.0,1,19.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
588,566,mean girls (tour),US-MA-521,36.0,32.12,25.717741935483872,9.0,100.0,1,21.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
589,567,million dollar quartet (tour),US-MA-521,0.0,5.68,3.5267175572519083,20.0,100.0,1,62.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
590,572,peter and the starcatcher (tour),US-MA-521,0.0,5.6923076923076925,5.023809523809524,33.0,100.0,1,32.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
591,578,south pacific (tour),US-MA-521,0.0,7.4230769230769225,10.523809523809524,27.0,100.0,1,39.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
592,580,spring awakening (tour),US-MA-521,62.0,7.3076923076923075,14.71818181818182,38.0,100.0,1,83.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
593,584,the book of mormon,US-MA-521,0.0,14.741935483870964,12.884375,9.0,79.0,1,10.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
594,586,the book of mormon (tour: jumamosi),US-MA-521,0.0,18.967741935483872,15.159375,10.0,100.0,1,11.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
595,588,the book of mormon (tour: latter day),US-MA-521,0.0,20.115384615384613,16.60810810810811,26.0,100.0,1,72.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
596,590,the color purple (tour),US-MA-521,0.0,16.64,8.47337278106509,37.0,98.0,1,44.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
597,602,war horse (tour),US-MA-521,28.0,8.576923076923077,18.959183673469386,19.0,100.0,1,41.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
598,604,west side story (tour),US-MA-521,48.0,41.730769230769226,16.541666666666668,24.0,83.0,1,73.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
599,606,wicked (tour: emerald city),US-MA-521,57.0,47.33333333333334,32.99242424242424,10.0,100.0,1,66.0,MA,Massachusetts,Northeast,New England,75,1,Providence RI-New Bedford MA,49.0,15.0,100.0
600,608,xanadu (tour),US-MA-521,51.0,13.96,7.910569105691056,30.0,77.0,1,63.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
601,610,young frankenstein (tour),US-MA-521,0.0,16.53846153846154,5.129411764705883,67.0,78.0,1,63.0,MA,Massachusetts,Northeast,New England,75,0,Providence RI-New Bedford MA,49.0,15.0,100.0
602,517,a chorus line (tour),US-MA,49.0,31.19230769230769,15.831325301204819,21.0,100.0,1,23.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
603,525,bright star (tour),US-MA,11.0,27.84615384615385,20.106382978723406,11.0,59.0,1,45.0,MA,Massachusetts,Northeast,New England,75,0,Massachusettes,,15.0,15.0
604,552,jersey boys (tour),US-MA,9.0,6.0,14.717241379310346,2.0,100.0,1,10.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
605,555,kinky boots (tour),US-MA,12.0,10.961538461538463,9.841807909604519,3.0,100.0,1,20.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
606,557,legally blonde (tour),US-MA,15.0,17.96,21.123966942148762,9.0,100.0,1,9.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
607,563,mary poppins (tour),US-MA,36.0,30.0,19.835820895522392,6.0,100.0,0,27.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
608,576,sister act (tour),US-MA,14.0,12.8,18.0859375,8.0,100.0,1,25.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
609,594,the king and i,US-MA,52.0,37.884615384615394,27.59183673469388,12.0,100.0,1,32.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
610,599,waitress (tour),US-MA,32.0,24.42307692307693,25.40136054421769,11.0,100.0,0,45.0,MA,Massachusetts,Northeast,New England,75,1,Massachusettes,,15.0,15.0
611,611,a bronx tale (tour),US-PA-504,31.0,17.76923076923077,13.658536585365852,23.0,65.0,1,62.5,PA,Pennsylvania,Northeast,Middle Atlantic,81,0,Philadelphia PA,18.0,35.0,65.0
612,612,a chorus line (tour),US-PA-504,34.0,23.653846153846153,10.851485148514852,16.0,38.0,1,43.33333333333334,PA,Pennsylvania,Northeast,Middle Atlantic,81,0,Philadelphia PA,18.0,35.0,65.0
613,614,aladdin (tour),US-PA-504,33.0,19.65384615384616,18.95169082125604,7.0,100.0,0,45.66666666666666,PA,Pennsylvania,Northeast,Middle Atlantic,81,1,Philadelphia PA,18.0,35.0,65.0
614,617,anastasia (tour),US-PA-504,53.0,46.12,45.87640449438202,30.0,100.0,0,61.0,PA,Pennsylvania,Northeast,Middle Atlantic,81,1,Philadelphia PA,18.0,35.0,65.0
615,619,august: osage county (tour),US-PA-504,49.0,3.84,16.080357142857142,39.0,100.0,1,59.0,PA,Pennsylvania,Northeast,Middle Atlantic,81,1,Philadelphia PA,18.0,35.0,65.0
616,621,avenue q (tour),US-PA-504,32.0,8.538461538461537,11.64824120603015,4.0,100.0,1,28.0,PA,Pennsylvania,Northeast,Middle Atlantic,81,1,Philadelphia PA,18.0,35.0,65.0
617,625,cats (tour),US-PA-504,61.0,57.0,59.54014598540146,50.0,70.0,0,68.5,PA,Pennsylvania,Northeast,Middle Atlantic,81,0,Philadelphia PA,18.0,35.0,65.0
618,627,charlie and the chocolate factory (tour),US-PA-504,59.0,31.44,27.611940298507466,9.0,72.0,0,98.5,PA,Pennsylvania,Northeast,Middle Atlantic,81,0,Philadelphia PA,18.0,35.0,65.0
619,629,chitty chitty bang bang (tour),US-PA-504,0.0,11.807692307692307,7.703125,11.0,100.0,1,23.0,PA,Pennsylvania,Northeast,Middle Atlantic,81,1,Philadelphia PA,18.0,35.0,65.0
620,631,come from away (tour),US-PA-504,7.0,8.36,12.674796747967482,4.0,41.0,1,91.0,PA,Pennsylvania,Northeast,Middle Atlantic,81,0,Philadelphia PA,18.0,35.0,65.0
621,632,doubt (tour),US-PA-504,49.0,39.769230769230774,27.309278350515466,12.0,91.0,1,24.0,PA,Pennsylvania,Northeast,Middle Atlantic,81,0,Philadelphia PA,18.0,35.0,65.0
